City,Center,Date,Year,Month,Season,PM1.0_ATM_ug/m3,PM2.5_ATM_ug/m3,PM10_ATM_ug/m3,Temperature_F,Humidity_%,AQI
Mandalay,Jefferson Center,2020-08-23 00:00:00,2020,August,Rainy Season,11.83,18.9,21.67,91.78,62.48,65.30
Mandalay,Jefferson Center,2020-08-24 00:00:00,2020,August,Rainy Season,9.58,15.66,18.05,89.35,62.11,58.49
Mandalay,Jefferson Center,2020-08-25 00:00:00,2020,August,Rainy Season,6.22,10.4,12.29,93.34,52.94,43.33
Mandalay,Jefferson Center,2020-08-26 00:00:00,2020,August,Rainy Season,8.3,13.55,15.51,94.01,54.52,54.05
Mandalay,Jefferson Center,2020-08-27 00:00:00,2020,August,Rainy Season,11.94,19.32,22.34,95.48,52.49,66.18
Mandalay,Jefferson Center,2020-08-28 00:00:00,2020,August,Rainy Season,13.71,22.11,25.91,100.1,44.21,72.05
Mandalay,Jefferson Center,2020-08-29 00:00:00,2020,August,Rainy Season,15.7,25.17,29.03,99.69,45.74,78.49
Mandalay,Jefferson Center,2020-08-30 00:00:00,2020,August,Rainy Season,14.85,24.01,27.26,96.97,51.4,76.05
Mandalay,Jefferson Center,2020-08-31 00:00:00,2020,August,Rainy Season,15.05,24.4,27.83,92.68,57.88,76.87
Mandalay,Jefferson Center,2020-09-01 00:00:00,2020,September,Rainy Season,16.25,25.48,29.8,95.48,51.17,79.14
Mandalay,Jefferson Center,2020-09-02 00:00:00,2020,September,Rainy Season,15.7,24.37,27.76,96.97,50.37,76.80
Mandalay,Jefferson Center,2020-09-03 00:00:00,2020,September,Rainy Season,20.5,31.85,37.55,98.83,47.85,92.53
Mandalay,Jefferson Center,2020-09-04 00:00:00,2020,September,Rainy Season,21.74,33.96,39.76,99.54,48.92,96.97
Mandalay,Jefferson Center,2020-09-05 00:00:00,2020,September,Rainy Season,16.54,26.53,30.42,98.74,48.71,81.35
Mandalay,Jefferson Center,2020-09-06 00:00:00,2020,September,Rainy Season,8.56,13.91,15.69,96.49,51.59,54.81
Mandalay,Jefferson Center,2020-09-07 00:00:00,2020,September,Rainy Season,8.5,13.58,15.31,98.02,49.82,54.11
Mandalay,Jefferson Center,2020-09-08 00:00:00,2020,September,Rainy Season,10.87,17.04,19.16,93.65,59.68,61.39
Mandalay,Jefferson Center,2020-09-09 00:00:00,2020,September,Rainy Season,6.56,10.6,12.31,93.02,55.94,44.17
Mandalay,Jefferson Center,2020-09-10 00:00:00,2020,September,Rainy Season,6.37,10.29,12.27,97.38,47.32,42.88
Mandalay,Jefferson Center,2020-09-11 00:00:00,2020,September,Rainy Season,7.89,12.76,14.93,98.83,45.04,52.39
Mandalay,Jefferson Center,2020-09-12 00:00:00,2020,September,Rainy Season,8.11,13.26,15.43,98.51,45.9,53.44
Mandalay,Jefferson Center,2020-09-13 00:00:00,2020,September,Rainy Season,7.54,12.06,13.96,95.92,53.84,50.25
Mandalay,Jefferson Center,2020-09-14 00:00:00,2020,September,Rainy Season,5.98,9.74,11.42,96.93,50.25,40.58
Mandalay,Jefferson Center,2020-09-15 00:00:00,2020,September,Rainy Season,6.53,10.55,12.35,98.68,45.39,43.96
Mandalay,Jefferson Center,2020-09-16 00:00:00,2020,September,Rainy Season,5.13,8.51,10.12,98.21,47.02,35.46
Mandalay,Jefferson Center,2020-09-17 00:00:00,2020,September,Rainy Season,10.04,15.8,18.11,97.01,51.94,58.78
Mandalay,Jefferson Center,2020-09-18 00:00:00,2020,September,Rainy Season,13.65,20.88,24.49,95.05,59.05,69.46
Mandalay,Jefferson Center,2020-09-19 00:00:00,2020,September,Rainy Season,12,18.83,21.64,99.46,46.01,65.15
Mandalay,Jefferson Center,2020-09-20 00:00:00,2020,September,Rainy Season,7.37,11.72,13.67,93.97,57.33,48.83
Mandalay,Jefferson Center,2020-09-21 00:00:00,2020,September,Rainy Season,5.66,9.62,11.51,92.72,56.31,40.08
Mandalay,Jefferson Center,2020-09-22 00:00:00,2020,September,Rainy Season,4.33,7.43,8.97,93.41,55.87,30.96
Mandalay,Jefferson Center,2020-09-23 00:00:00,2020,September,Rainy Season,5.62,9.39,11.13,95.37,52.12,39.13
Mandalay,Jefferson Center,2020-09-24 00:00:00,2020,September,Rainy Season,7.2,11.74,13.89,95.64,50.6,48.92
Mandalay,Jefferson Center,2020-09-25 00:00:00,2020,September,Rainy Season,5.84,9.68,11.49,95.75,49.47,40.33
Mandalay,Jefferson Center,2020-09-26 00:00:00,2020,September,Rainy Season,5.12,8.73,10.44,96.48,47.75,36.38
Mandalay,Jefferson Center,2020-09-27 00:00:00,2020,September,Rainy Season,7.25,11.9,14.2,98.14,45.26,49.58
Mandalay,Jefferson Center,2020-09-28 00:00:00,2020,September,Rainy Season,14.22,22.14,25.46,97.62,50.35,72.11
Mandalay,Jefferson Center,2020-09-29 00:00:00,2020,September,Rainy Season,12.46,19.08,21.74,92.86,62.19,65.68
Mandalay,Jefferson Center,2020-09-30 00:00:00,2020,September,Rainy Season,10.31,15.84,17.95,94.31,58.24,58.87
Mandalay,Jefferson Center,2020-10-01 00:00:00,2020,October,Rainy Season,9.71,14.75,16.38,92.47,61.08,56.57
Mandalay,Jefferson Center,2020-10-02 00:00:00,2020,October,Rainy Season,11.02,17.63,19.65,93.58,57.75,62.63
Mandalay,Jefferson Center,2020-10-03 00:00:00,2020,October,Rainy Season,12.15,19.13,21.37,95.59,55.75,65.78
Mandalay,Jefferson Center,2020-10-04 00:00:00,2020,October,Rainy Season,10.84,16.8,18.95,89.97,65.65,60.88
Mandalay,Jefferson Center,2020-10-05 00:00:00,2020,October,Rainy Season,8.24,13.37,15.05,94.59,54.47,53.67
Mandalay,Jefferson Center,2020-10-06 00:00:00,2020,October,Rainy Season,14.2,23.3,26.19,96.03,52.34,74.55
Mandalay,Jefferson Center,2020-10-07 00:00:00,2020,October,Rainy Season,13.39,21.57,24.45,94.07,58.76,70.92
Mandalay,Jefferson Center,2020-10-08 00:00:00,2020,October,Rainy Season,13.85,22.19,25.42,96.1,56.81,72.22
Mandalay,Jefferson Center,2020-10-09 00:00:00,2020,October,Rainy Season,18.13,35.58,34.4,98.64,50.08,101.20
Mandalay,Jefferson Center,2020-10-10 00:00:00,2020,October,Rainy Season,14.45,23.19,27.01,97.02,45.62,74.32
Mandalay,Jefferson Center,2020-10-11 00:00:00,2020,October,Rainy Season,14.87,23.77,27.47,97.49,46.96,75.54
Mandalay,Jefferson Center,2020-10-12 00:00:00,2020,October,Rainy Season,19.35,30.28,35.52,97.63,46.63,89.23
Mandalay,Jefferson Center,2020-10-13 00:00:00,2020,October,Rainy Season,19.24,30.03,34.93,97.76,46.68,88.71
Mandalay,Jefferson Center,2020-10-14 00:00:00,2020,October,Rainy Season,19.41,30.36,35.6,95.95,49.89,89.40
Mandalay,Jefferson Center,2020-10-15 00:00:00,2020,October,Rainy Season,19.59,30.7,35.97,97.44,50.67,90.12
Mandalay,Jefferson Center,2020-10-16 00:00:00,2020,October,Rainy Season,15.42,24.31,28.68,96.14,50.54,76.68
Mandalay,Jefferson Center,2020-10-17 00:00:00,2020,October,Rainy Season,16.14,25.31,29.91,97.03,49.65,78.78
Mandalay,Jefferson Center,2020-10-18 00:00:00,2020,October,Rainy Season,13.56,21.45,25.85,98.22,44.36,70.66
Mandalay,Jefferson Center,2020-10-19 00:00:00,2020,October,Rainy Season,4.95,8.2,9.6,96.87,39.31,34.17
Mandalay,Jefferson Center,2020-10-20 00:00:00,2020,October,Rainy Season,9.43,15.11,17.66,95.35,43.46,57.33
Mandalay,Jefferson Center,2020-10-21 00:00:00,2020,October,Rainy Season,14.9,23.16,27.19,93.77,51.99,74.26
Mandalay,Jefferson Center,2020-10-22 00:00:00,2020,October,Rainy Season,8.93,13.9,16.39,88.71,62.83,54.79
Mandalay,Jefferson Center,2020-10-23 00:00:00,2020,October,Rainy Season,11.22,17.12,19.62,90.59,58.27,61.56
Mandalay,Jefferson Center,2020-10-24 00:00:00,2020,October,Rainy Season,17.45,27.29,31.68,92.44,55.18,82.94
Mandalay,Jefferson Center,2020-10-25 00:00:00,2020,October,Rainy Season,19.08,30.08,35.1,93.42,57.69,88.81
Mandalay,Jefferson Center,2020-10-26 00:00:00,2020,October,Rainy Season,15.31,24.77,28.72,92.29,59.27,77.65
Mandalay,Jefferson Center,2020-10-27 00:00:00,2020,October,Rainy Season,19.5,31.46,37.68,93.33,55.19,91.71
Mandalay,Jefferson Center,2020-10-28 00:00:00,2020,October,Rainy Season,17.36,27.3,31.57,94.07,54.33,82.97
Mandalay,Jefferson Center,2020-10-29 00:00:00,2020,October,Rainy Season,15.3,24.34,27.73,93.45,57.17,76.74
Mandalay,Jefferson Center,2020-10-30 00:00:00,2020,October,Rainy Season,10.18,16.2,18.9,92.64,52.21,59.62
Mandalay,Jefferson Center,2020-10-31 00:00:00,2020,October,Rainy Season,10.97,17.1,20.28,90.08,59.51,61.52
